a5_error_rate,a5_p95_ms,a5_safe,attempt_id,b5_error_rate,b5_p95_ms,b5_safe,normalized_p95_difference_b_minus_a,order,replication_id,y
0.00017361111111111112,159.95389265000009,True,1,0.38125,10000.9591683,False,19.6820105513,B5->A5,c168,1
0.00017361111111111112,64.49635025,True,1,0.22899305555555555,10000.7574906,False,19.872522280700004,B5->A5,c169,1
0.0,101.5979139500001,True,1,0.9164930555555556,10001.129373,False,19.7990629181,B5->A5,c170,1
0.00017361111111111112,93.14180755000005,True,1,0.28958333333333336,10000.8152265,False,19.8153468379,A5->B5,c171,1
0.0,53.500045650000004,True,1,0.0,262.9650345500001,True,0.4189299778000002,B5->A5,c172,0
0.0,90.2735907,True,1,0.9696180555555556,10001.1544429,False,19.8217617044,B5->A5,c173,1
0.0,54.116438400000014,True,1,0.0,262.89816885,True,0.41756346089999996,B5->A5,c174,0
0.0,166.55998605000005,True,1,0.9355902777777778,10001.1402031,False,19.6691604341,A5->B5,c175,1
0.00017361111111111112,173.15966300000008,True,1,0.7753472222222222,10001.12028075,False,19.6559212355,B5->A5,c176,1
0.0,174.33267490000003,True,1,0.9720486111111111,10001.2132285,False,19.6537611072,A5->B5,c177,1
0.0,175.4040845000001,True,1,0.703125,10001.0979235,False,19.651387678,A5->B5,c178,1
0.0,57.94795470000005,True,1,0.0,250.0517566000001,True,0.3842076038000001,A5->B5,c179,0
0.0,95.13078650000004,True,1,0.5116319444444445,10001.0842498,False,19.8119069266,A5->B5,c180,1
0.0,178.39676624999998,True,1,0.9314236111111112,10001.1234332,False,19.6454533339,B5->A5,c181,1
0.0,53.80993655,True,1,0.0,168.2592934000001,True,0.2288987137000002,A5->B5,c182,0
0.0,191.29439340000002,True,1,0.9322916666666666,10001.1852572,False,19.619781727600003,A5->B5,c183,1
0.0,88.96346250000002,True,1,0.15243055555555557,10000.583986,False,19.823241047,B5->A5,c184,1
0.0,103.62915830000001,True,1,0.30850694444444443,10000.93789,False,19.794617463399998,B5->A5,c185,1
0.0,170.4205053000001,True,1,0.3581597222222222,10000.959296750001,False,19.661077582900003,A5->B5,c186,1
0.0,94.46740425000011,True,1,0.29131944444444446,10000.836758,False,19.812738707499996,A5->B5,c187,1
0.0,97.2449836000001,True,1,0.24513888888888888,10000.86309605,False,19.8072362249,A5->B5,c188,1
0.0,220.44598295000006,True,1,0.9588541666666667,10001.2074145,False,19.561522863100002,B5->A5,c189,1
0.0,100.83603300000001,True,1,0.4947916666666667,10001.026589500001,False,19.800381113000004,A5->B5,c190,1
0.0,109.86406800000005,True,1,0.6486111111111111,10001.0998222,False,19.782471508399997,B5->A5,c191,1
0.0,193.3990727,True,1,1.0,10001.1725344,False,19.6155469234,B5->A5,c192,1
0.00017361111111111112,93.71804675000003,True,1,0.0,522.52647935,False,0.8576168652,A5->B5,c193,1
0.0,101.92581570000004,True,1,0.0,554.5959831000001,False,0.9053403348000002,A5->B5,c194,1
0.0,195.39726055000003,True,1,0.9168402777777778,10001.141329,False,19.6114881369,A5->B5,c195,1
0.0,82.59015475000021,True,1,0.0,520.6388497500003,False,0.8760973900000001,B5->A5,c196,1
0.00017361111111111112,104.54749670000001,True,1,0.0,495.10935700000005,True,0.7811237206,A5->B5,c197,0
0.0,58.332886600000016,True,1,0.0,242.0705364000001,True,0.36747529960000014,A5->B5,c198,0
0.0,105.79254405,True,1,0.7019097222222223,10001.1087243,False,19.7906323605,B5->A5,c199,1
0.0,292.28200705,True,1,0.7789930555555555,10001.1353505,False,19.4177066869,B5->A5,c200,1
0.0,169.93250165000006,True,1,0.9715277777777778,10001.156259250001,False,19.6624475152,A5->B5,c201,1
0.0,75.01499235000001,True,1,0.22569444444444445,10000.78103125,False,19.8515320778,B5->A5,c202,1
0.0,172.98122199999997,True,1,0.6723958333333333,10001.10517085,False,19.6562478977,A5->B5,c203,1
0.0,103.09528040000001,True,1,0.5206597222222222,10001.0978135,False,19.7960050662,A5->B5,c204,1
0.0,92.71239235000002,True,1,0.9597222222222223,10001.1478555,False,19.8168709263,A5->B5,c205,1
0.0,160.82010010000016,True,1,0.5480902777777777,10001.0446941,False,19.680449187999997,B5->A5,c206,1
0.0,178.0783688500001,True,1,0.2503472222222222,10000.85176025,False,19.6455467828,B5->A5,c207,1
0.0,89.14177185000007,True,1,0.6057291666666667,10001.0498265,False,19.8238161093,B5->A5,c208,1
0.0,141.8272685,True,1,0.8038194444444444,10001.1653843,False,19.718676231600003,B5->A5,c209,1
0.0,176.52406790000003,True,1,0.9251736111111111,10001.1310645,False,19.6492139932,B5->A5,c210,1
0.0,95.78865545000004,True,1,0.9875,10001.1532538,False,19.8107291967,B5->A5,c211,1
0.0,107.04796995000004,True,1,0.3463541666666667,10000.9229176,False,19.787749895300003,A5->B5,c212,1
0.0,139.46638770000004,True,1,0.3072916666666667,10000.8803913,False,19.722828007199997,B5->A5,c213,1
0.0,93.63092135000002,True,1,0.2517361111111111,10000.812894,False,19.8143639453,B5->A5,c214,1
0.0,183.78946365000002,True,1,0.5565972222222222,10001.0904936,False,19.6346020599,A5->B5,c215,1
0.0,169.59886225000008,True,1,0.7710069444444444,10001.126719,False,19.663055713499997,B5->A5,c216,1
0.00017361111111111112,88.66038505000006,True,1,0.128125,10000.3936184,False,19.8234664667,A5->B5,c217,1
0.0,82.51048095000003,True,1,0.0,313.55524910000014,True,0.4620895363000002,B5->A5,c218,0
0.00017361111111111112,110.72008105000002,True,1,0.6307291666666667,10001.0694356,False,19.7806987091,B5->A5,c219,1
0.00017361111111111112,139.61323325000004,True,1,0.0876736111111111,10000.5692105,False,19.721911954499998,A5->B5,c220,1
0.0,157.32197930000024,True,1,0.3734375,10000.8995808,False,19.687155203,A5->B5,c221,1
0.0,102.85807615000009,True,1,0.0,636.1799264500002,False,1.0666437006,A5->B5,c222,1
0.0,103.80485265000002,True,1,0.0,587.4997687500002,False,0.9673898322000002,B5->A5,c223,1
0.0,172.99850455000004,True,1,0.00017361111111111112,608.8484141000001,False,0.8716998191000003,A5->B5,c224,1
0.0,115.91080149999999,True,1,0.14340277777777777,10000.8068888,False,19.7697921746,A5->B5,c225,1
0.00017361111111111112,117.78640625000004,True,1,0.17829861111111112,10000.661342,False,19.7657498715,A5->B5,c226,1
0.00017361111111111112,169.7746835,True,1,0.971875,10001.155466,False,19.662761565,B5->A5,c227,1
0.0,57.339536850000044,True,1,0.0,331.442672,True,0.5482062702999999,A5->B5,c228,0
